#Epoch  Link[0]   Link[1]   Link[2]   Link[3]   HMC bandwidth
85      0.119209  0.113249  0.119209  0.119209  0.470877  
86      0.149012  0.149012  0.143051  0.154972  0.596046  
87      0.113249  0.119209  0.113249  0.113249  0.458956  
88      0.172853  0.166893  0.172853  0.172853  0.685453  
89      0.458956  0.458956  0.452995  0.429153  1.80006   
90      0.226498  0.226498  0.238419  0.238419  0.929832  
91      0.160933  0.160933  0.149012  0.166893  0.63777   
92      0.0655651 0.0596046 0.0655651 0.0536442 0.244379  
93      0.13113   0.13113   0.12517   0.137091  0.524521  
94      0.0417233 0.0357628 0.0357628 0.0417233 0.154972  
95      0.0536442 0.0596046 0.0596046 0.0536442 0.226498  
96      0.0357628 0.0298023 0.0298023 0.0357628 0.13113   
97      0.077486  0.0834465 0.0834465 0.0834465 0.327826  
98      0.137091  0.137091  0.137091  0.13113   0.542402  
99      0.12517   0.137091  0.13113   0.13113   0.524521  
100     0.149012  0.143051  0.143051  0.149012  0.584126  
101     0.351667  0.375509  0.345707  0.363588  1.43647   
102     0.327826  0.345707  0.315905  0.345707  1.33514   
103     0.345707  0.309944  0.333786  0.315905  1.30534   
104     0.38147   0.38743   0.369549  0.38147   1.51992   
105     0.476837  0.464916  0.458956  0.494719  1.89543   
106     0.184774  0.178814  0.190735  0.184774  0.739098  
107     0.166893  0.166893  0.172853  0.166893  0.673532  
108     0.166893  0.172853  0.166893  0.172853  0.679493  
109     0.0238419 0.0298023 0.0238419 0.0238419 0.101328  
110     0.0834465 0.0834465 0.0834465 0.0834465 0.333786  
111     0.226498  0.220537  0.220537  0.220537  0.882149  
112     0.0834465 0.0834465 0.0834465 0.0834465 0.339746  
113     0.0536442 0.0536442 0.0536442 0.0536442 0.214577  
114     0.0536442 0.0536442 0.0536442 0.0596046 0.220537  
115     0.0357628 0.0357628 0.0298023 0.0298023 0.13113   
116     0.0298023 0.0238419 0.0298023 0.0298023 0.113249  
117     0.0357628 0.0417233 0.0417233 0.0357628 0.154972  
118     0.0357628 0.0357628 0.0357628 0.0417233 0.149012  
119     0.0238419 0.0238419 0.0178814 0.0178814 0.0834465 
120     0.226498  0.226498  0.232458  0.238419  0.923872  
121     0.143051  0.143051  0.143051  0.143051  0.572205  
122     0.137091  0.143051  0.143051  0.137091  0.560284  
123     0.149012  0.149012  0.149012  0.154972  0.602007  
124     0.149012  0.149012  0.143051  0.143051  0.584126  
125     0.13113   0.13113   0.13113   0.13113   0.524521  
126     0.149012  0.149012  0.154972  0.149012  0.602007  
127     0.26226   0.26226   0.26226   0.274181  1.06096   
128     0.458956  0.482798  0.482798  0.464916  1.88947   
129     0.208616  0.208616  0.202656  0.220537  0.840425  
130     0.137091  0.13113   0.119209  0.149012  0.536442  
131     0.13113   0.137091  0.13113   0.13113   0.530481  
132     0.178814  0.166893  0.190735  0.178814  0.715256  
133     0.190735  0.178814  0.196695  0.190735  0.756979  
134     0.0715256 0.077486  0.0655651 0.077486  0.292063  
135     0.107288  0.107288  0.113249  0.113249  0.441074  
136     0.143051  0.12517   0.137091  0.113249  0.51856   
137     0.12517   0.12517   0.119209  0.12517   0.494719  
138     0.113249  0.113249  0.119209  0.113249  0.458956  
139     0.0834465 0.0834465 0.077486  0.0834465 0.327826  
140     0.0715256 0.0715256 0.077486  0.0715256 0.292063  
141     0.0596046 0.0596046 0.0476837 0.0655651 0.232458  
142     0.0953674 0.0953674 0.0953674 0.0953674 0.38147   
143     0.0357628 0.0357628 0.0417233 0.0357628 0.149012  
144     0.0298023 0.0298023 0.0298023 0.0357628 0.12517   
145     0.0715256 0.0655651 0.0655651 0.0596046 0.26226   
146     0.0357628 0.0298023 0.0298023 0.0298023 0.12517   
147     0.137091  0.143051  0.143051  0.143051  0.566244  
148     0.107288  0.107288  0.107288  0.107288  0.429153  
149     0.0834465 0.0834465 0.0834465 0.077486  0.327826  
150     0.226498  0.232458  0.220537  0.232458  0.911951  
151     0.166893  0.166893  0.166893  0.166893  0.667572  
152     0.089407  0.089407  0.0834465 0.0834465 0.345707  
153     0.101328  0.089407  0.101328  0.101328  0.393391  
154     0.0655651 0.0655651 0.0596046 0.0596046 0.25034   
155     0.232458  0.226498  0.226498  0.232458  0.917912  
156     0.113249  0.113249  0.113249  0.107288  0.447035  
157     0.12517   0.12517   0.119209  0.12517   0.494719  
158     0.119209  0.119209  0.12517   0.119209  0.482798  
159     0.0655651 0.0655651 0.0596046 0.0655651 0.2563    
160     0.113249  0.113249  0.119209  0.119209  0.464916  
161     0.101328  0.113249  0.101328  0.101328  0.417233  
162     0.214577  0.208616  0.226498  0.214577  0.864267  
163     0.0715256 0.0715256 0.0715256 0.0715256 0.286102  
164     0.0715256 0.0715256 0.0715256 0.077486  0.292063  
165     0.0715256 0.0655651 0.0655651 0.0655651 0.268221  
166     0.12517   0.13113   0.119209  0.13113   0.506639  
167     0.0715256 0.077486  0.077486  0.0655651 0.292063  
168     0.12517   0.119209  0.107288  0.119209  0.470877  
169     0.0834465 0.0834465 0.089407  0.089407  0.345707  
170     0.143051  0.143051  0.137091  0.137091  0.560284  
171     0.0953674 0.0953674 0.101328  0.101328  0.393391  
172     0.119209  0.119209  0.113249  0.113249  0.464916  
173     0.143051  0.137091  0.154972  0.143051  0.578165  
174     0.089407  0.089407  0.089407  0.089407  0.357628  
175     0.0953674 0.089407  0.089407  0.0834465 0.357628  
176     0.0834465 0.0834465 0.0834465 0.0834465 0.333786  
177     0.107288  0.107288  0.101328  0.107288  0.423193  
178     0.077486  0.077486  0.077486  0.077486  0.309944  
179     0.077486  0.0715256 0.077486  0.077486  0.303984  
180     0.077486  0.0834465 0.077486  0.077486  0.315905  
181     0.077486  0.077486  0.0834465 0.077486  0.315905  
182     0.178814  0.184774  0.184774  0.184774  0.739098  
183     0.0596046 0.0715256 0.0715256 0.0715256 0.268221  
184     0.077486  0.077486  0.077486  0.077486  0.309944  
185     0.101328  0.101328  0.0953674 0.0953674 0.393391  
186     0.113249  0.113249  0.119209  0.113249  0.458956  
187     0.0596046 0.0596046 0.0596046 0.0655651 0.244379  
188     0.0536442 0.0536442 0.0476837 0.0476837 0.202656  
189     0.0715256 0.0715256 0.0715256 0.0715256 0.286102  
190     0.0476837 0.0476837 0.0536442 0.0536442 0.202656  
191     0.238419  0.25034   0.238419  0.2563    0.983477  
192     0.0298023 0.0357628 0.0357628 0.0298023 0.13113   
193     0.089407  0.0834465 0.089407  0.089407  0.351667  
194     0.238419  0.226498  0.232458  0.232458  0.929832  
195     0.0536442 0.0536442 0.0596046 0.0596046 0.226498  
196     0.119209  0.113249  0.113249  0.107288  0.452995  
197     0.0655651 0.0655651 0.0655651 0.0655651 0.26226   
198     0.172853  0.166893  0.172853  0.166893  0.679493  
199     0.113249  0.113249  0.119209  0.113249  0.458956  
200     0.244379  0.2563    0.25034   0.26226   1.00732   
201     0.196695  0.220537  0.190735  0.208616  0.822544  
202     0.184774  0.202656  0.184774  0.196695  0.7689    
203     0.0834465 0.0834465 0.077486  0.0834465 0.327826  
204     0.0298023 0.0298023 0.0357628 0.0298023 0.12517   
205     0.0417233 0.0417233 0.0357628 0.0417233 0.160933  
206     0.0596046 0.0596046 0.0596046 0.0596046 0.238419  
207     0.0655651 0.0596046 0.0655651 0.0655651 0.2563    
208     0.0596046 0.0655651 0.0596046 0.0596046 0.244379  
209     0.0476837 0.0476837 0.0536442 0.0536442 0.202656  
210     0.0655651 0.0655651 0.0655651 0.0596046 0.2563    
211     0.0536442 0.0536442 0.0476837 0.0536442 0.208616  
212     0.0655651 0.0596046 0.0655651 0.0655651 0.2563    
213     0.0536442 0.0596046 0.0536442 0.0536442 0.220537  
214     0.0715256 0.0715256 0.077486  0.0715256 0.292063  
215     0.0596046 0.0536442 0.0536442 0.0596046 0.226498  
216     0.0417233 0.0476837 0.0476837 0.0476837 0.184774  
217     0.0715256 0.0715256 0.0715256 0.0655651 0.280142  
218     0.113249  0.107288  0.107288  0.113249  0.441074  
219     0.0596046 0.0655651 0.0655651 0.0596046 0.25034   
220     0.0655651 0.0596046 0.0596046 0.0655651 0.25034   
221     0.0476837 0.0476837 0.0476837 0.0476837 0.190735  
222     0.0596046 0.0655651 0.0655651 0.0596046 0.25034   
223     0.101328  0.101328  0.0953674 0.101328  0.399351  
224     0.12517   0.119209  0.12517   0.12517   0.494719  
225     0.202656  0.214577  0.214577  0.208616  0.840425  
226     0.149012  0.137091  0.154972  0.143051  0.584126  
227     0.101328  0.101328  0.0953674 0.0953674 0.393391  
228     0.077486  0.0715256 0.077486  0.077486  0.303984  
229     0.077486  0.0834465 0.0834465 0.077486  0.321865  
230     0.077486  0.077486  0.077486  0.077486  0.309944  
231     0.0536442 0.0536442 0.0536442 0.0596046 0.220537  
232     0.0953674 0.0953674 0.0953674 0.089407  0.375509  
233     0.0476837 0.0476837 0.0476837 0.0476837 0.190735  
234     0.0298023 0.0298023 0.0238419 0.0298023 0.113249  
235     0.0715256 0.0715256 0.0715256 0.0715256 0.286102  
236     0.0417233 0.0417233 0.0417233 0.0417233 0.166893  
237     0.0119209 0.005960460.0119209 0.0119209 0.0417233 
238     0.089407  0.089407  0.089407  0.089407  0.357628  
239     0.12517   0.13113   0.12517   0.13113   0.5126    
240     0.160933  0.160933  0.160933  0.160933  0.64373   
241     0.12517   0.12517   0.119209  0.12517   0.494719  
242     0.137091  0.13113   0.13113   0.143051  0.536442  
243     0.12517   0.13113   0.13113   0.12517   0.51856   
244     0.149012  0.149012  0.143051  0.149012  0.590086  
245     0.101328  0.101328  0.107288  0.101328  0.411272  
246     0.113249  0.113249  0.107288  0.113249  0.447035  
247     0.12517   0.113249  0.119209  0.113249  0.470877  
248     0.119209  0.12517   0.12517   0.119209  0.488758  
249     0.101328  0.101328  0.101328  0.101328  0.405312  
250     0.149012  0.154972  0.149012  0.154972  0.607967  
251     0.172853  0.178814  0.172853  0.178814  0.703335  
252     0.12517   0.119209  0.119209  0.12517   0.488758  
253     0.172853  0.172853  0.166893  0.178814  0.691414  
254     0.286102  0.298023  0.280142  0.292063  1.15633   
255     0.244379  0.244379  0.226498  0.26226   0.977516  
256     0.154972  0.178814  0.166893  0.166893  0.667572  
257     0.0715256 0.0715256 0.0715256 0.0715256 0.286102  
258     0.12517   0.119209  0.113249  0.13113   0.488758  
259     0.0357628 0.0417233 0.0417233 0.0417233 0.160933  
260     0.0655651 0.0596046 0.0596046 0.0476837 0.232458  
261     0.0357628 0.0357628 0.0357628 0.0417233 0.149012  
262     0.0715256 0.0655651 0.0655651 0.0655651 0.268221  
263     0.113249  0.119209  0.119209  0.119209  0.470877  
264     0.137091  0.137091  0.12517   0.137091  0.536442  
265     0.166893  0.166893  0.172853  0.172853  0.679493  
266     0.309944  0.303984  0.309944  0.309944  1.23382   
267     0.327826  0.309944  0.309944  0.298023  1.24574   
268     0.26226   0.286102  0.268221  0.268221  1.0848    
269     0.292063  0.280142  0.292063  0.268221  1.13249   
270     0.417233  0.405312  0.423193  0.369549  1.60933   
271     0.208616  0.220537  0.226498  0.220537  0.882149  
272     0.25034   0.244379  0.2563    0.25034   1.00136   
273     0.154972  0.166893  0.154972  0.166893  0.64373   
274     0.178814  0.190735  0.190735  0.190735  0.751019  
275     0.226498  0.214577  0.220537  0.226498  0.882149  
276     0.488758  0.51856   0.488758  0.530481  2.03252   
277     0.214577  0.208616  0.220537  0.208616  0.852346  
278     0.25034   0.25034   0.25034   0.2563    1.00732   
279     0.26226   0.26226   0.2563    0.238419  1.01924   
280     0.160933  0.154972  0.160933  0.172853  0.649691  
281     0.107288  0.101328  0.101328  0.0953674 0.405312  
282     0.119209  0.12517   0.12517   0.12517   0.494719  
283     0.101328  0.101328  0.101328  0.0953674 0.399351  
284     0.089407  0.089407  0.089407  0.089407  0.357628  
285     0.321865  0.292063  0.345707  0.303984  1.26362   
286     0.232458  0.244379  0.232458  0.238419  0.947714  
287     0.238419  0.226498  0.25034   0.238419  0.953674  
288     0.315905  0.315905  0.321865  0.315905  1.26958   
289     0.303984  0.315905  0.315905  0.327826  1.26362   
290     0.315905  0.309944  0.303984  0.303984  1.23382   
291     0.393391  0.375509  0.423193  0.38147   1.57356   
292     0.369549  0.357628  0.38743   0.357628  1.47223   
293     0.238419  0.238419  0.232458  0.226498  0.935793  
294     0.196695  0.190735  0.190735  0.202656  0.780821  
295     0.190735  0.190735  0.172853  0.190735  0.745058  
296     0.143051  0.13113   0.143051  0.149012  0.572205  
297     0.321865  0.339746  0.327826  0.345707  1.32918   
298     0.393391  0.399351  0.393391  0.423193  1.60933   
299     0.137091  0.143051  0.149012  0.143051  0.572205  
300     0.226498  0.196695  0.214577  0.202656  0.840425  
301     0.196695  0.208616  0.190735  0.202656  0.798702  
302     0.196695  0.172853  0.202656  0.184774  0.756979  
303     0.2563    0.26226   0.2563    0.25034   1.0252    
304     0.274181  0.26226   0.26226   0.274181  1.07288   
305     0.268221  0.286102  0.268221  0.26226   1.0848    
306     0.268221  0.26226   0.268221  0.286102  1.0848    
307     0.214577  0.232458  0.220537  0.226498  0.89407   
308     0.166893  0.154972  0.160933  0.172853  0.655651  
309     0.202656  0.220537  0.238419  0.220537  0.882149  
310     0.160933  0.154972  0.154972  0.184774  0.655651  
311     0.0357628 0.0298023 0.0298023 0.0357628 0.13113   
312     0.0655651 0.0715256 0.0655651 0.0655651 0.268221  
313     0.0357628 0.0357628 0.0417233 0.0357628 0.149012  
314     0.0715256 0.0715256 0.0715256 0.0715256 0.286102  
315     0.12517   0.137091  0.13113   0.13113   0.530481  
316     0.232458  0.202656  0.226498  0.196695  0.852346  
317     0.13113   0.13113   0.13113   0.13113   0.524521  
318     0.0596046 0.0596046 0.0536442 0.0596046 0.232458  
319     0.0476837 0.0476837 0.0536442 0.0536442 0.202656  
320     0.0357628 0.0357628 0.0357628 0.0298023 0.137091  
321     0.089407  0.089407  0.089407  0.0953674 0.363588  
322     0.101328  0.101328  0.0953674 0.0953674 0.393391  
323     0.107288  0.107288  0.113249  0.107288  0.435114  
324     0         0         0         0         0         
325     0.0536442 0.0536442 0.0536442 0.0596046 0.220537  
326     0.0536442 0.0476837 0.0476837 0.0476837 0.196695  
327     0.143051  0.149012  0.149012  0.149012  0.590086  
328     0.184774  0.166893  0.184774  0.166893  0.703335  
329     0.214577  0.184774  0.238419  0.208616  0.846386  
330     0.214577  0.226498  0.214577  0.226498  0.882149  
331     0.196695  0.184774  0.196695  0.184774  0.762939  
332     0.214577  0.214577  0.202656  0.226498  0.864267  
333     0.25034   0.244379  0.232458  0.238419  0.959635  
334     0.184774  0.184774  0.202656  0.184774  0.756979  
335     0.143051  0.149012  0.143051  0.143051  0.578165  
336     0.143051  0.143051  0.149012  0.149012  0.584126  
337     0.238419  0.26226   0.2563    0.238419  0.995398  
338     0.292063  0.274181  0.26226   0.280142  1.10865   
339     0.26226   0.286102  0.26226   0.268221  1.07884   
340     0.220537  0.238419  0.220537  0.25034   0.929832  
341     0.327826  0.303984  0.339746  0.327826  1.29938   
342     0.208616  0.196695  0.196695  0.208616  0.810623  
343     0.220537  0.238419  0.238419  0.226498  0.923872  
344     0.208616  0.214577  0.202656  0.220537  0.846386  
345     0.244379  0.26226   0.25034   0.25034   1.00732   
346     0.238419  0.226498  0.238419  0.232458  0.935793  
347     0.357628  0.345707  0.351667  0.327826  1.38283   
348     0.154972  0.149012  0.149012  0.143051  0.596046  
349     0.12517   0.12517   0.119209  0.12517   0.494719  
350     0.178814  0.160933  0.184774  0.166893  0.691414  
351     0.101328  0.101328  0.107288  0.107288  0.417233  
352     0.214577  0.226498  0.226498  0.214577  0.882149  
353     0.542402  0.554323  0.542402  0.548363  2.18749   
354     0.190735  0.202656  0.178814  0.214577  0.786781  
355     0.184774  0.208616  0.196695  0.196695  0.786781  
356     0.149012  0.149012  0.149012  0.149012  0.596046  
357     0.232458  0.214577  0.238419  0.220537  0.905991  
358     0.232458  0.232458  0.232458  0.238419  0.935793  
359     0.244379  0.226498  0.220537  0.220537  0.911951  
360     0.292063  0.292063  0.315905  0.303984  1.20401   
361     0.160933  0.160933  0.160933  0.166893  0.649691  
362     0.12517   0.12517   0.12517   0.12517   0.500679  
363     0.12517   0.12517   0.12517   0.119209  0.494719  
364     0.12517   0.12517   0.119209  0.12517   0.494719  
365     0.244379  0.220537  0.244379  0.238419  0.947714  
366     0.184774  0.202656  0.190735  0.190735  0.7689    
367     0.178814  0.166893  0.178814  0.154972  0.679493  
368     0.339746  0.345707  0.333786  0.351667  1.37091   
369     0.423193  0.429153  0.411272  0.452995  1.71661   
370     0.369549  0.339746  0.363588  0.327826  1.40071   
371     0.345707  0.345707  0.333786  0.363588  1.38879   
372     0.333786  0.339746  0.369549  0.345707  1.38879   
373     0.51856   0.536442  0.530481  0.5126    2.09808   
374     0.208616  0.202656  0.202656  0.202656  0.816584  
375     0.238419  0.226498  0.232458  0.214577  0.911951  
376     0.232458  0.226498  0.226498  0.214577  0.90003   
377     0.315905  0.321865  0.315905  0.298023  1.2517    
378     0.214577  0.214577  0.208616  0.220537  0.858307  
379     0.315905  0.303984  0.321865  0.303984  1.24574   
380     0.625849  0.63777   0.607967  0.625849  2.49743   
381     0.375509  0.369549  0.369549  0.351667  1.46627   
382     0.280142  0.321865  0.303984  0.309944  1.21593   
383     0.154972  0.149012  0.149012  0.137091  0.590086  
384     0.160933  0.172853  0.154972  0.178814  0.667572  
385     0.0834465 0.0834465 0.077486  0.0834465 0.327826  
386     0.178814  0.172853  0.178814  0.166893  0.697374  
387     0.0834465 0.0834465 0.077486  0.0953674 0.339746  
388     0.208616  0.196695  0.232458  0.190735  0.828505  
389     0.0536442 0.0536442 0.0536442 0.0536442 0.214577  
390     0.208616  0.25034   0.214577  0.244379  0.917912  
391     0.184774  0.190735  0.190735  0.190735  0.756979  
392     0.2563    0.26226   0.2563    0.244379  1.01924   
393     0.238419  0.2563    0.26226   0.2563    1.01328   
394     0.274181  0.280142  0.280142  0.292063  1.12653   
395     0.214577  0.214577  0.220537  0.220537  0.870228  
396     0.101328  0.101328  0.101328  0.101328  0.405312  
397     0.13113   0.13113   0.13113   0.12517   0.51856   
398     0.13113   0.13113   0.13113   0.13113   0.524521  
399     0.0536442 0.0476837 0.0476837 0.0536442 0.202656  
400     0.0655651 0.0715256 0.0715256 0.0655651 0.274181  
401     0.0536442 0.0536442 0.0536442 0.0596046 0.220537  
402     0.0655651 0.0655651 0.0655651 0.0596046 0.2563    
403     0.143051  0.137091  0.137091  0.154972  0.572205  
404     0.214577  0.220537  0.214577  0.220537  0.870228  
405     0.196695  0.190735  0.196695  0.190735  0.77486   
406     0.12517   0.12517   0.12517   0.13113   0.506639  
407     0.0655651 0.0655651 0.0655651 0.0596046 0.2563    
408     0.101328  0.0953674 0.0953674 0.101328  0.393391  
409     0.0596046 0.0596046 0.0596046 0.0596046 0.238419  
410     0.0953674 0.0953674 0.089407  0.0834465 0.363588  
411     0.226498  0.208616  0.238419  0.226498  0.90003   
412     0.238419  0.238419  0.232458  0.244379  0.953674  
413     0.12517   0.12517   0.119209  0.13113   0.500679  
414     0.0596046 0.0655651 0.0655651 0.0596046 0.25034   
415     0.0596046 0.0536442 0.0536442 0.0596046 0.226498  
416     0.0476837 0.0536442 0.0536442 0.0476837 0.202656  
417     0.0834465 0.0834465 0.0834465 0.0834465 0.333786  
418     0.101328  0.101328  0.101328  0.107288  0.411272  
419     0.143051  0.137091  0.137091  0.12517   0.542402  
420     0.077486  0.077486  0.0715256 0.077486  0.303984  
421     0.107288  0.0953674 0.101328  0.0953674 0.405312  
422     0.143051  0.137091  0.149012  0.13113   0.554323  
423     0.190735  0.190735  0.184774  0.190735  0.756979  
424     0.190735  0.196695  0.196695  0.190735  0.77486   
425     0.345707  0.321865  0.357628  0.327826  1.35303   
426     0.232458  0.220537  0.226498  0.226498  0.905991  
427     0.399351  0.369549  0.357628  0.363588  1.49012   
428     0.351667  0.363588  0.363588  0.375509  1.45435   
429     0.363588  0.363588  0.339746  0.357628  1.42455   
430     0.309944  0.303984  0.303984  0.321865  1.23978   
431     0.208616  0.214577  0.220537  0.208616  0.852346  
432     0.274181  0.2563    0.274181  0.274181  1.07884   
433     0.107288  0.101328  0.113249  0.107288  0.429153  
434     0.089407  0.089407  0.089407  0.0834465 0.351667  
435     0.184774  0.172853  0.190735  0.178814  0.727177  
436     0.149012  0.166893  0.154972  0.154972  0.625849  
437     0.220537  0.196695  0.25034   0.226498  0.89407   
438     0.25034   0.244379  0.226498  0.244379  0.965595  
439     0.220537  0.220537  0.232458  0.214577  0.888109  
440     0.166893  0.166893  0.154972  0.172853  0.661612  
441     0.232458  0.220537  0.232458  0.238419  0.923872  
442     0.488758  0.554323  0.482798  0.51856   2.04444   
443     0.506639  0.476837  0.51856   0.464916  1.96695   
444     0.226498  0.226498  0.232458  0.220537  0.905991  
445     0.327826  0.303984  0.327826  0.315905  1.27554   
446     0.238419  0.232458  0.232458  0.220537  0.923872  
447     0.2563    0.286102  0.280142  0.298023  1.12057   
448     0.202656  0.202656  0.202656  0.208616  0.816584  
449     0.160933  0.160933  0.154972  0.154972  0.631809  
450     0.208616  0.202656  0.208616  0.208616  0.828505  
451     0.143051  0.160933  0.154972  0.149012  0.607967  
452     0.220537  0.214577  0.214577  0.220537  0.870228  
453     0.64373   0.631809  0.655651  0.607967  2.53916   
454     0.417233  0.452995  0.435114  0.429153  1.7345    
455     0.268221  0.26226   0.2563    0.238419  1.0252    
456     0.393391  0.369549  0.38743   0.375509  1.53184   
457     0.452995  0.470877  0.500679  0.470877  1.88947   
458     0.452995  0.458956  0.458956  0.464916  1.83582   
459     0.411272  0.411272  0.423193  0.423193  1.66893   
460     0.363588  0.38147   0.399351  0.375509  1.51992   
461     0.274181  0.25034   0.268221  0.25034   1.04308   
462     0.190735  0.184774  0.178814  0.202656  0.756979  
463     0.244379  0.232458  0.26226   0.25034   0.983477  
464     0.268221  0.286102  0.268221  0.280142  1.10865   
465     0.345707  0.321865  0.315905  0.321865  1.3113    
466     0.554323  0.542402  0.548363  0.560284  2.19941   
467     0.470877  0.500679  0.500679  0.470877  1.94311   
468     0.184774  0.184774  0.184774  0.184774  0.739098  
469     0.327826  0.315905  0.309944  0.327826  1.2815    
470     0.280142  0.292063  0.309944  0.292063  1.17421   
471     0.196695  0.184774  0.196695  0.196695  0.77486   
472     0.226498  0.220537  0.232458  0.226498  0.905991  
473     0.172853  0.172853  0.178814  0.172853  0.697374  
474     0.13113   0.13113   0.137091  0.137091  0.536442  
475     0.12517   0.119209  0.119209  0.119209  0.482798  
476     0.137091  0.143051  0.137091  0.137091  0.554323  
477     0.172853  0.166893  0.166893  0.160933  0.667572  
478     0.13113   0.13113   0.137091  0.13113   0.530481  
479     0.107288  0.101328  0.101328  0.107288  0.417233  
480     0.292063  0.280142  0.244379  0.286102  1.10269   
481     0.208616  0.214577  0.214577  0.214577  0.852346  
482     0.333786  0.321865  0.309944  0.286102  1.2517    
