#Epoch  Link[0]   Link[1]   Link[2]   Link[3]   HMC bandwidth
86      0.0953674 0.0953674 0.101328  0.0953674 0.38743   
87      0.149012  0.143051  0.143051  0.149012  0.584126  
88      0.25034   0.25034   0.25034   0.25034   1.00136   
89      0.405312  0.411272  0.411272  0.405312  1.62721   
90      0.143051  0.143051  0.143051  0.149012  0.584126  
91      0.077486  0.077486  0.0715256 0.0715256 0.298023  
92      0.107288  0.107288  0.107288  0.107288  0.429153  
93      0.0357628 0.0357628 0.0417233 0.0357628 0.149012  
94      0.0476837 0.0476837 0.0417233 0.0476837 0.184774  
95      0.0298023 0.0298023 0.0357628 0.0357628 0.13113   
96      0.0298023 0.0238419 0.0238419 0.0238419 0.101328  
97      0.107288  0.113249  0.107288  0.107288  0.435114  
98      0.12517   0.12517   0.12517   0.12517   0.500679  
99      0.113249  0.113249  0.119209  0.119209  0.464916  
100     0.309944  0.309944  0.303984  0.303984  1.22786   
101     0.298023  0.292063  0.298023  0.298023  1.18613   
102     0.339746  0.345707  0.339746  0.351667  1.37687   
103     0.309944  0.309944  0.309944  0.303984  1.23382   
104     0.309944  0.309944  0.309944  0.315905  1.24574   
105     0.12517   0.12517   0.119209  0.119209  0.488758  
106     0.172853  0.172853  0.178814  0.172853  0.697374  
107     0.0238419 0.0238419 0.0238419 0.0298023 0.101328  
108     0.0596046 0.0596046 0.0536442 0.0536442 0.226498  
109     0.184774  0.184774  0.190735  0.184774  0.745058  
110     0.0596046 0.0536442 0.0536442 0.0596046 0.226498  
111     0.0357628 0.0417233 0.0417233 0.0357628 0.154972  
112     0.0417233 0.0417233 0.0357628 0.0417233 0.160933  
113     0.0178814 0.0178814 0.0238419 0.0178814 0.077486  
114     0.0178814 0.0119209 0.0119209 0.0178814 0.0596046 
115     0.0238419 0.0238419 0.0238419 0.0238419 0.0953674 
116     0.0178814 0.0238419 0.0178814 0.0178814 0.077486  
117     0.0298023 0.0298023 0.0298023 0.0298023 0.119209  
118     0.232458  0.226498  0.226498  0.238419  0.923872  
119     0.113249  0.119209  0.119209  0.113249  0.464916  
120     0.119209  0.119209  0.119209  0.119209  0.476837  
121     0.113249  0.113249  0.107288  0.113249  0.447035  
122     0.113249  0.113249  0.119209  0.119209  0.464916  
123     0.149012  0.149012  0.149012  0.143051  0.590086  
124     0.405312  0.411272  0.399351  0.435114  1.65105   
125     0.190735  0.202656  0.196695  0.190735  0.780821  
126     0.119209  0.119209  0.119209  0.119209  0.476837  
127     0.137091  0.137091  0.137091  0.143051  0.554323  
128     0.184774  0.184774  0.184774  0.178814  0.733137  
129     0.0655651 0.0655651 0.0655651 0.0655651 0.26226   
130     0.089407  0.089407  0.089407  0.089407  0.357628  
131     0.113249  0.113249  0.113249  0.113249  0.452995  
132     0.101328  0.0953674 0.0953674 0.101328  0.393391  
133     0.077486  0.0834465 0.0834465 0.0834465 0.327826  
134     0.0357628 0.0357628 0.0357628 0.0298023 0.137091  
135     0.0238419 0.0238419 0.0178814 0.0298023 0.0953674 
136     0.0238419 0.0238419 0.0238419 0.0238419 0.0953674 
137     0.0119209 0.0119209 0.0119209 0.0119209 0.0476837 
138     0.0357628 0.0357628 0.0357628 0.0417233 0.149012  
139     0.0357628 0.0298023 0.0298023 0.0298023 0.12517   
140     0.101328  0.107288  0.101328  0.101328  0.411272  
141     0.0476837 0.0476837 0.0536442 0.0536442 0.202656  
142     0.160933  0.154972  0.149012  0.160933  0.625849  
143     0.137091  0.137091  0.149012  0.137091  0.560284  
144     0.077486  0.077486  0.077486  0.077486  0.309944  
145     0.0834465 0.0834465 0.0834465 0.0834465 0.333786  
146     0.0476837 0.0476837 0.0476837 0.0536442 0.190735  
147     0.160933  0.149012  0.149012  0.143051  0.607967  
148     0.089407  0.0953674 0.0953674 0.0953674 0.369549  
149     0.101328  0.101328  0.101328  0.0953674 0.405312  
150     0.077486  0.0715256 0.0715256 0.077486  0.298023  
151     0.0655651 0.0715256 0.0715256 0.0715256 0.280142  
152     0.0834465 0.0834465 0.077486  0.077486  0.321865  
153     0.149012  0.149012  0.154972  0.149012  0.602007  
154     0.0655651 0.0655651 0.0655651 0.0715256 0.268221  
155     0.0655651 0.0596046 0.0596046 0.0596046 0.244379  
156     0.0715256 0.077486  0.077486  0.0715256 0.298023  
157     0.0953674 0.0953674 0.089407  0.0953674 0.375509  
158     0.077486  0.077486  0.077486  0.077486  0.309944  
159     0.0536442 0.0476837 0.0536442 0.0536442 0.208616  
160     0.113249  0.107288  0.119209  0.101328  0.441074  
161     0.077486  0.077486  0.0715256 0.077486  0.303984  
162     0.0834465 0.0834465 0.089407  0.089407  0.345707  
163     0.119209  0.119209  0.119209  0.113249  0.470877  
164     0.0655651 0.0655651 0.0655651 0.0655651 0.26226   
165     0.089407  0.089407  0.089407  0.0953674 0.363588  
166     0.0655651 0.0655651 0.0596046 0.0596046 0.25034   
167     0.077486  0.077486  0.077486  0.077486  0.309944  
168     0.0715256 0.0655651 0.0715256 0.0715256 0.280142  
169     0.0536442 0.0596046 0.0536442 0.0536442 0.220537  
170     0.0655651 0.0655651 0.0715256 0.0715256 0.274181  
171     0.154972  0.154972  0.154972  0.149012  0.613928  
172     0.0536442 0.0536442 0.0536442 0.0596046 0.220537  
173     0.077486  0.077486  0.077486  0.0715256 0.303984  
174     0.0953674 0.089407  0.089407  0.0953674 0.369549  
175     0.0715256 0.077486  0.0715256 0.0715256 0.292063  
176     0.0476837 0.0476837 0.0536442 0.0536442 0.202656  
177     0.0476837 0.0417233 0.0417233 0.0417233 0.172853  
178     0.0476837 0.0536442 0.0476837 0.0476837 0.196695  
179     0.202656  0.190735  0.196695  0.190735  0.780821  
180     0.0536442 0.0596046 0.0536442 0.0536442 0.220537  
181     0.0536442 0.0536442 0.0536442 0.0536442 0.214577  
182     0.232458  0.226498  0.232458  0.226498  0.917912  
183     0.0536442 0.0536442 0.0536442 0.0476837 0.208616  
184     0.089407  0.0953674 0.089407  0.0953674 0.369549  
185     0.0536442 0.0536442 0.0536442 0.0536442 0.214577  
186     0.137091  0.149012  0.143051  0.143051  0.572205  
187     0.089407  0.0953674 0.089407  0.089407  0.363588  
188     0.2563    0.26226   0.25034   0.2563    1.0252    
189     0.226498  0.214577  0.244379  0.220537  0.905991  
190     0.077486  0.0655651 0.0715256 0.0655651 0.280142  
191     0.0357628 0.0357628 0.0357628 0.0357628 0.143051  
192     0.0298023 0.0298023 0.0298023 0.0298023 0.119209  
193     0.0417233 0.0417233 0.0417233 0.0417233 0.166893  
194     0.0536442 0.0596046 0.0596046 0.0596046 0.232458  
195     0.0596046 0.0596046 0.0596046 0.0596046 0.238419  
196     0.0476837 0.0476837 0.0417233 0.0417233 0.178814  
197     0.0596046 0.0596046 0.0596046 0.0596046 0.238419  
198     0.0476837 0.0417233 0.0476837 0.0476837 0.184774  
199     0.0655651 0.0715256 0.0715256 0.0655651 0.274181  
200     0.0357628 0.0357628 0.0357628 0.0417233 0.149012  
201     0.0596046 0.0596046 0.0596046 0.0536442 0.232458  
202     0.0536442 0.0476837 0.0476837 0.0536442 0.202656  
203     0.0417233 0.0417233 0.0417233 0.0417233 0.166893  
204     0.0536442 0.0536442 0.0536442 0.0536442 0.214577  
205     0.089407  0.0953674 0.0953674 0.0953674 0.375509  
206     0.0476837 0.0476837 0.0476837 0.0476837 0.190735  
207     0.0655651 0.0655651 0.0655651 0.0655651 0.26226   
208     0.0298023 0.0298023 0.0298023 0.0298023 0.119209  
209     0.0715256 0.0715256 0.0655651 0.0655651 0.274181  
210     0.0953674 0.0953674 0.101328  0.0953674 0.38743   
211     0.172853  0.166893  0.178814  0.178814  0.697374  
212     0.154972  0.154972  0.154972  0.154972  0.619888  
213     0.0655651 0.0655651 0.0655651 0.0655651 0.26226   
214     0.0536442 0.0536442 0.0476837 0.0476837 0.202656  
215     0.0596046 0.0536442 0.0596046 0.0596046 0.232458  
216     0.0298023 0.0357628 0.0357628 0.0298023 0.13113   
217     0.0655651 0.0536442 0.0655651 0.0655651 0.25034   
218     0.005960460.0119209 0.0119209 0.0119209 0.0417233 
219     0.0298023 0.0298023 0.0298023 0.0238419 0.113249  
220     0.0298023 0.0238419 0.0238419 0.0298023 0.107288  
221     0         0.005960460.005960460.005960460.0178814 
222     0.0715256 0.0715256 0.0715256 0.0715256 0.286102  
223     0.101328  0.0953674 0.0953674 0.0953674 0.38743   
224     0.119209  0.12517   0.12517   0.119209  0.488758  
225     0.12517   0.12517   0.12517   0.13113   0.506639  
226     0.0953674 0.0953674 0.089407  0.089407  0.369549  
227     0.0655651 0.0655651 0.0655651 0.0655651 0.26226   
228     0.077486  0.077486  0.077486  0.077486  0.309944  
229     0.0655651 0.0655651 0.0655651 0.0655651 0.26226   
230     0.101328  0.101328  0.107288  0.107288  0.417233  
231     0.12517   0.12517   0.12517   0.119209  0.494719  
232     0.12517   0.119209  0.119209  0.12517   0.488758  
233     0.160933  0.166893  0.154972  0.160933  0.64373   
234     0.077486  0.0834465 0.0834465 0.0834465 0.327826  
235     0.0715256 0.0715256 0.0655651 0.0655651 0.274181  
236     0.0476837 0.0476837 0.0476837 0.0476837 0.190735  
237     0.0238419 0.0238419 0.0298023 0.0298023 0.107288  
238     0.0238419 0.0238419 0.0238419 0.0238419 0.0953674 
239     0.0298023 0.0298023 0.0298023 0.0298023 0.119209  
240     0.0596046 0.0596046 0.0536442 0.0536442 0.226498  
241     0.107288  0.107288  0.113249  0.107288  0.435114  
242     0.137091  0.13113   0.13113   0.137091  0.530481  
243     0.202656  0.208616  0.208616  0.208616  0.828505  
244     0.226498  0.220537  0.214577  0.232458  0.90003   
245     0.137091  0.137091  0.137091  0.143051  0.554323  
246     0.292063  0.268221  0.280142  0.2563    1.09673   
247     0.12517   0.137091  0.13113   0.137091  0.530481  
248     0.208616  0.196695  0.220537  0.190735  0.816584  
249     0.160933  0.160933  0.160933  0.160933  0.64373   
250     0.149012  0.143051  0.166893  0.154972  0.613928  
251     0.178814  0.178814  0.172853  0.184774  0.715256  
252     0.154972  0.149012  0.143051  0.154972  0.602007  
253     0.160933  0.166893  0.166893  0.166893  0.661612  
254     0.226498  0.220537  0.226498  0.220537  0.89407   
255     0.101328  0.101328  0.107288  0.101328  0.411272  
256     0.089407  0.089407  0.0834465 0.089407  0.351667  
257     0.0715256 0.0715256 0.077486  0.0715256 0.292063  
258     0.089407  0.0834465 0.0834465 0.089407  0.345707  
259     0.238419  0.2563    0.238419  0.244379  0.977516  
260     0.208616  0.202656  0.202656  0.196695  0.810623  
261     0.226498  0.226498  0.226498  0.214577  0.89407   
262     0.220537  0.226498  0.232458  0.232458  0.911951  
263     0.220537  0.214577  0.226498  0.226498  0.888109  
264     0.190735  0.190735  0.196695  0.190735  0.7689    
265     0.232458  0.232458  0.238419  0.232458  0.935793  
266     0.0655651 0.0655651 0.0655651 0.0655651 0.26226   
267     0.089407  0.0834465 0.0834465 0.089407  0.345707  
268     0.12517   0.12517   0.12517   0.12517   0.500679  
269     0.315905  0.315905  0.327826  0.298023  1.25766   
270     0.333786  0.309944  0.333786  0.315905  1.29342   
271     0.166893  0.172853  0.166893  0.196695  0.703335  
272     0.137091  0.13113   0.143051  0.143051  0.554323  
273     0.178814  0.178814  0.172853  0.184774  0.715256  
274     0.208616  0.208616  0.202656  0.202656  0.822544  
275     0.214577  0.208616  0.220537  0.214577  0.858307  
276     0.220537  0.226498  0.226498  0.226498  0.90003   
277     0.160933  0.160933  0.160933  0.160933  0.64373   
278     0.244379  0.238419  0.25034   0.26226   0.995398  
279     0.0417233 0.0417233 0.0357628 0.0357628 0.154972  
280     0.149012  0.137091  0.143051  0.137091  0.566244  
281     0.0298023 0.0357628 0.0298023 0.0298023 0.12517   
282     0.0298023 0.0298023 0.0298023 0.0298023 0.119209  
283     0.0536442 0.0536442 0.0596046 0.0536442 0.220537  
284     0.077486  0.077486  0.077486  0.077486  0.309944  
285     0.0834465 0.0953674 0.089407  0.101328  0.369549  
286     0.077486  0.0834465 0.0834465 0.077486  0.321865  
287     0.0715256 0.0715256 0.0715256 0.0715256 0.286102  
288     0.0238419 0.0238419 0.0238419 0.0298023 0.101328  
289     0.077486  0.077486  0.077486  0.077486  0.309944  
290     0.089407  0.089407  0.089407  0.0834465 0.351667  
291     0.005960460.005960460.005960460.0119209 0.0298023 
292     0         0         0         0         0         
293     0         0         0         0         0         
294     0.005960460         0         0         0.00596046
295     0.0357628 0.0536442 0.0476837 0.0417233 0.178814  
296     0.0953674 0.0953674 0.089407  0.0953674 0.375509  
297     0.12517   0.119209  0.137091  0.12517   0.506639  
298     0.190735  0.184774  0.184774  0.196695  0.756979  
299     0.190735  0.184774  0.184774  0.196695  0.756979  
300     0.160933  0.160933  0.154972  0.149012  0.625849  
301     0.2563    0.2563    0.2563    0.26226   1.03116   
302     0.149012  0.160933  0.149012  0.166893  0.625849  
303     0.12517   0.12517   0.12517   0.12517   0.500679  
304     0.107288  0.107288  0.101328  0.101328  0.417233  
305     0.274181  0.286102  0.274181  0.298023  1.13249   
306     0.226498  0.226498  0.226498  0.226498  0.905991  
307     0.214577  0.208616  0.214577  0.196695  0.834465  
308     0.226498  0.238419  0.232458  0.238419  0.929832  
309     0.226498  0.202656  0.220537  0.208616  0.864267  
310     0.166893  0.178814  0.172853  0.172853  0.691414  
311     0.232458  0.25034   0.238419  0.244379  0.965595  
312     0.178814  0.190735  0.172853  0.190735  0.733137  
313     0.160933  0.172853  0.166893  0.166893  0.667572  
314     0.160933  0.160933  0.154972  0.166893  0.64373   
315     0.220537  0.226498  0.226498  0.214577  0.888109  
316     0.137091  0.143051  0.137091  0.143051  0.560284  
317     0.309944  0.339746  0.309944  0.315905  1.27554   
318     0.315905  0.298023  0.333786  0.321865  1.26958   
319     0.178814  0.172853  0.184774  0.172853  0.703335  
320     0.12517   0.137091  0.12517   0.137091  0.530481  
321     0.0953674 0.089407  0.0834465 0.089407  0.357628  
322     0.0476837 0.0476837 0.0417233 0.0476837 0.184774  
323     0.13113   0.13113   0.137091  0.137091  0.536442  
324     0.202656  0.196695  0.196695  0.190735  0.786781  
325     0.202656  0.196695  0.190735  0.184774  0.77486   
326     0.178814  0.166893  0.178814  0.184774  0.709295  
327     0.137091  0.137091  0.137091  0.137091  0.548363  
328     0.238419  0.232458  0.238419  0.226498  0.935793  
329     0.166893  0.178814  0.178814  0.172853  0.697374  
330     0.166893  0.160933  0.160933  0.160933  0.649691  
331     0.298023  0.280142  0.280142  0.268221  1.12653   
332     0.298023  0.309944  0.292063  0.303984  1.19805   
333     0.345707  0.333786  0.345707  0.375509  1.40667   
334     0.429153  0.470877  0.470877  0.441074  1.81198   
335     0.309944  0.327826  0.309944  0.333786  1.27554   
336     0.196695  0.214577  0.202656  0.214577  0.834465  
337     0.25034   0.2563    0.2563    0.2563    1.01924   
338     0.232458  0.244379  0.238419  0.244379  0.959635  
339     0.25034   0.220537  0.244379  0.208616  0.923872  
340     0.405312  0.417233  0.393391  0.435114  1.65105   
341     0.500679  0.458956  0.500679  0.470877  1.93119   
342     0.292063  0.298023  0.286102  0.298023  1.17421   
343     0.154972  0.160933  0.154972  0.154972  0.625849  
344     0.286102  0.268221  0.274181  0.274181  1.10269   
345     0.190735  0.190735  0.190735  0.196695  0.7689    
346     0.149012  0.149012  0.149012  0.149012  0.596046  
347     0.0536442 0.0476837 0.0476837 0.0476837 0.196695  
348     0.160933  0.166893  0.178814  0.172853  0.679493  
349     0.0596046 0.0596046 0.0536442 0.0596046 0.232458  
350     0.208616  0.202656  0.196695  0.208616  0.816584  
351     0.107288  0.101328  0.101328  0.107288  0.417233  
352     0.214577  0.214577  0.208616  0.202656  0.840425  
353     0.292063  0.280142  0.292063  0.292063  1.15633   
354     0.184774  0.178814  0.178814  0.172853  0.715256  
355     0.220537  0.226498  0.220537  0.220537  0.888109  
356     0.214577  0.214577  0.202656  0.220537  0.852346  
357     0.160933  0.149012  0.149012  0.143051  0.602007  
358     0.0953674 0.0953674 0.0953674 0.0953674 0.38147   
359     0.113249  0.119209  0.119209  0.119209  0.470877  
360     0.0596046 0.0536442 0.0536442 0.0536442 0.220537  
361     0.0417233 0.0476837 0.0417233 0.0417233 0.172853  
362     0.0476837 0.0417233 0.0476837 0.0357628 0.172853  
363     0.0357628 0.0298023 0.0298023 0.0357628 0.13113   
364     0.107288  0.119209  0.113249  0.113249  0.452995  
365     0.268221  0.25034   0.268221  0.286102  1.07288   
366     0.137091  0.137091  0.149012  0.137091  0.560284  
367     0.0536442 0.0536442 0.0476837 0.0536442 0.208616  
368     0.089407  0.089407  0.0953674 0.0953674 0.369549  
369     0.0715256 0.0715256 0.0655651 0.0655651 0.274181  
370     0.226498  0.202656  0.202656  0.196695  0.828505  
371     0.143051  0.143051  0.143051  0.12517   0.554323  
372     0.077486  0.0834465 0.0834465 0.0834465 0.327826  
373     0.0298023 0.0298023 0.0298023 0.0298023 0.119209  
374     0.12517   0.13113   0.119209  0.107288  0.482798  
375     0.077486  0.077486  0.0834465 0.0834465 0.321865  
376     0.0715256 0.0715256 0.0715256 0.0715256 0.286102  
377     0.101328  0.0953674 0.0953674 0.0953674 0.38743   
378     0.0953674 0.101328  0.101328  0.0953674 0.393391  
379     0.0596046 0.0596046 0.0596046 0.0655651 0.244379  
380     0.0476837 0.0476837 0.0476837 0.0417233 0.190735  
381     0.0357628 0.0298023 0.0298023 0.0357628 0.12517   
382     0.0298023 0.0357628 0.0357628 0.0298023 0.13113   
383     0.166893  0.154972  0.149012  0.149012  0.619888  
384     0.184774  0.178814  0.172853  0.190735  0.727177  
385     0.190735  0.190735  0.190735  0.184774  0.751019  
386     0.369549  0.363588  0.351667  0.321865  1.41263   
387     0.327826  0.333786  0.321865  0.315905  1.29938   
388     0.26226   0.238419  0.2563    0.274181  1.03116   
389     0.280142  0.2563    0.274181  0.2563    1.06692   
390     0.119209  0.113249  0.12517   0.119209  0.476837  
391     0.154972  0.143051  0.160933  0.149012  0.607967  
392     0.137091  0.137091  0.13113   0.13113   0.536442  
393     0.292063  0.315905  0.298023  0.303984  1.20997   
394     0.458956  0.482798  0.476837  0.470877  1.88947   
395     0.137091  0.137091  0.143051  0.137091  0.554323  
396     0.13113   0.13113   0.12517   0.13113   0.51856   
397     0.238419  0.226498  0.226498  0.244379  0.935793  
398     0.202656  0.190735  0.196695  0.196695  0.786781  
399     0.208616  0.208616  0.202656  0.220537  0.840425  
400     0.172853  0.172853  0.160933  0.172853  0.679493  
401     0.208616  0.208616  0.208616  0.202656  0.828505  
402     0.160933  0.160933  0.154972  0.149012  0.625849  
403     0.143051  0.143051  0.149012  0.143051  0.578165  
404     0.143051  0.143051  0.143051  0.149012  0.578165  
405     0.149012  0.137091  0.137091  0.13113   0.554323  
406     0.286102  0.286102  0.286102  0.298023  1.15633   
407     0.202656  0.214577  0.208616  0.214577  0.840425  
408     0.208616  0.202656  0.202656  0.190735  0.804663  
409     0.405312  0.429153  0.405312  0.441074  1.68085   
410     0.452995  0.441074  0.458956  0.435114  1.78814   
411     0.596046  0.63777   0.584126  0.607967  2.42591   
412     0.351667  0.339746  0.363588  0.345707  1.40071   
413     0.2563    0.280142  0.268221  0.274181  1.07884   
414     0.268221  0.274181  0.26226   0.274181  1.07884   
415     0.321865  0.375509  0.327826  0.363588  1.38879   
416     0.196695  0.232458  0.214577  0.220537  0.864267  
417     0.548363  0.536442  0.5126    0.542402  2.13981   
418     0.411272  0.38743   0.435114  0.405312  1.63913   
419     0.25034   0.2563    0.2563    0.26226   1.01924   
420     0.238419  0.25034   0.274181  0.25034   1.01924   
421     0.315905  0.327826  0.315905  0.327826  1.28746   
422     0.149012  0.149012  0.143051  0.160933  0.602007  
423     0.149012  0.137091  0.137091  0.119209  0.542402  
424     0.172853  0.184774  0.166893  0.190735  0.715256  
425     0.214577  0.208616  0.214577  0.214577  0.852346  
426     0.119209  0.113249  0.113249  0.119209  0.464916  
427     0.232458  0.226498  0.232458  0.25034   0.941753  
428     0.154972  0.172853  0.160933  0.154972  0.64373   
429     0.26226   0.232458  0.268221  0.238419  1.00136   
430     0.226498  0.220537  0.244379  0.208616  0.90003   
431     0.38743   0.435114  0.38743   0.429153  1.63913   
432     0.345707  0.363588  0.327826  0.345707  1.38283   
433     0.292063  0.327826  0.303984  0.303984  1.22786   
434     0.13113   0.149012  0.149012  0.149012  0.578165  
435     0.274181  0.2563    0.286102  0.286102  1.10269   
436     0.393391  0.38743   0.38743   0.405312  1.57356   
437     0.268221  0.25034   0.268221  0.244379  1.03116   
438     0.429153  0.435114  0.405312  0.423193  1.69277   
439     0.375509  0.369549  0.363588  0.38147   1.49012   
440     0.268221  0.244379  0.268221  0.244379  1.0252    
441     0.351667  0.363588  0.345707  0.38147   1.44243   
442     0.202656  0.202656  0.214577  0.202656  0.822544  
443     0.286102  0.327826  0.309944  0.321865  1.24574   
444     0.172853  0.166893  0.166893  0.166893  0.673532  
445     0.137091  0.143051  0.137091  0.137091  0.554323  
446     0.178814  0.172853  0.178814  0.172853  0.703335  
447     0.149012  0.160933  0.154972  0.149012  0.613928  
448     0.333786  0.333786  0.339746  0.345707  1.35303   
449     0.274181  0.280142  0.268221  0.274181  1.09673   
450     0.190735  0.172853  0.190735  0.178814  0.733137  
451     0.309944  0.298023  0.315905  0.339746  1.25766   
452     0.232458  0.238419  0.238419  0.232458  0.947714  
453     0.321865  0.321865  0.339746  0.333786  1.3113    
454     0.38147   0.38743   0.399351  0.429153  1.60336   
455     0.458956  0.452995  0.429153  0.429153  1.77026   
456     0.321865  0.315905  0.327826  0.309944  1.27554   
457     0.166893  0.160933  0.160933  0.160933  0.649691  
458     0.12517   0.13113   0.119209  0.13113   0.506639  
459     0.333786  0.333786  0.333786  0.315905  1.31726   
460     0.238419  0.26226   0.25034   0.26226   1.01328   
461     0.423193  0.417233  0.447035  0.423193  1.71065   
462     0.506639  0.488758  0.506639  0.5126    2.01464   
463     0.202656  0.190735  0.196695  0.178814  0.7689    
464     0.286102  0.345707  0.298023  0.327826  1.25766   
465     0.286102  0.268221  0.274181  0.268221  1.09673   
466     0.154972  0.160933  0.160933  0.160933  0.63777   
467     0.154972  0.160933  0.154972  0.149012  0.619888  
468     0.166893  0.172853  0.166893  0.166893  0.673532  
469     0.238419  0.238419  0.25034   0.244379  0.971556  
470     0.172853  0.184774  0.172853  0.172853  0.703335  
471     0.160933  0.160933  0.160933  0.160933  0.64373   
472     0.321865  0.309944  0.321865  0.321865  1.27554   
473     0.244379  0.25034   0.244379  0.25034   0.989437  
474     0.292063  0.292063  0.298023  0.303984  1.19209   
475     0.357628  0.38147   0.351667  0.363588  1.44839   
476     0.26226   0.26226   0.274181  0.274181  1.07288   
477     0.303984  0.292063  0.280142  0.309944  1.19209   
478     0.345707  0.399351  0.357628  0.38147   1.4782    
479     0.327826  0.339746  0.309944  0.351667  1.32918   
480     0.303984  0.303984  0.303984  0.315905  1.22786   
